Transaction_ID,Invoice_Date,SKU_Code,Customer_Code,Units,Gross_Sales_EUR,Discount_EUR,Rebate_EUR
INV149083,2026-09-21,SKU028,C0156,153,13901.07,860.62,118.31
INV149089,2026-09-21,SKU005,C0025,26,920.38,55.82,10.43
INV149134,2026-09-21,SKU007,C0016,244,10944.6,713.45,90.93
INV149148,2026-09-21,SKU023,C0186,167,4524.41,574.97,187.78
INV149151,2026-09-21,SKU010,C0179,13,16542.1,1932.67,1063.72
INV149155,2026-09-21,SKU029,C0006,103,11741.12,748.47,139.56
INV149166,2026-09-21,SKU011,C0126,13,54134.2,13725.24,1057.03
INV149249,2026-09-21,SKU024,C0155,173,8404.7,501.02,72.48
INV149278,2026-09-21,SKU013,C0199,173,6809.58,440.99,85.08
INV149297,2026-09-21,SKU027,C0080,80,1430.73,158.6,70.45
INV149323,2026-09-21,SKU001,C0158,272,3813.59,238.13,31.18
INV149329,2026-09-21,SKU012,C0115,183,3951.6,250.61,32.36
INV149347,2026-09-21,SKU016,C0162,62,3227.72,367.0,202.69
INV149349,2026-09-21,SKU027,C0130,93,1771.45,93.05,22.07
INV149363,2026-09-21,SKU003,C0097,26,326.35,42.47,14.06
INV149370,2026-09-21,SKU006,C0100,353,11482.84,682.86,122.83
INV149378,2026-09-21,SKU004,C0007,32,634.56,39.12,4.48
INV149402,2026-09-21,SKU016,C0113,350,18497.75,2073.99,1012.23
INV149414,2026-09-21,SKU024,C0198,129,6357.08,389.3,81.23
INV149449,2026-09-21,SKU017,C0004,98,951.09,113.11,47.75
INV149600,2026-09-21,SKU025,C0199,235,2851.36,190.91,22.78
INV149654,2026-09-21,SKU007,C0126,223,9968.61,2162.53,176.1
INV149673,2026-09-21,SKU022,C0052,161,11996.43,826.75,131.62
INV149683,2026-09-21,SKU023,C0066,973,25109.39,1689.15,252.63
INV149696,2026-09-21,SKU009,C0105,7,25684.92,3074.96,1365.2
INV149704,2026-09-21,SKU017,C0130,311,3003.32,201.07,29.65
INV149725,2026-09-21,SKU011,C0162,13,52809.17,6483.24,3334.64
INV149740,2026-09-21,SKU001,C0042,176,2486.17,155.49,24.16
INV148265,2026-09-22,SKU026,C0019,1176,17571.15,4522.27,307.45
INV148289,2026-09-22,SKU030,C0009,66,9402.28,572.3,108.89
INV148301,2026-09-22,SKU028,C0025,35,3161.87,162.43,34.39
INV148343,2026-09-22,SKU010,C0070,10,12424.43,1403.16,624.75
INV148349,2026-09-22,SKU015,C0018,175,6013.91,332.67,44.37
INV148363,2026-09-22,SKU001,C0054,89,1267.25,147.12,69.48
INV148379,2026-09-22,SKU001,C0175,102,1461.55,79.11,13.31
INV148437,2026-09-22,SKU024,C0183,46,2242.82,138.68,17.46
INV148438,2026-09-22,SKU018,C0196,147,2283.13,123.43,20.69
INV148448,2026-09-22,SKU025,C0089,134,1568.99,177.77,80.43
INV148459,2026-09-22,SKU002,C0168,543,11484.19,2478.7,255.53
INV148468,2026-09-22,SKU025,C0068,263,3210.83,739.49,59.18
INV148472,2026-09-22,SKU015,C0124,216,7359.56,454.58,85.08
INV148484,2026-09-22,SKU020,C0119,54,2227.21,305.54,84.02
INV148488,2026-09-22,SKU019,C0114,350,9663.52,543.7,97.06
INV148517,2026-09-22,SKU025,C0037,150,1832.7,207.5,112.3
INV148544,2026-09-22,SKU009,C0059,15,55087.1,3550.55,467.31
INV148558,2026-09-22,SKU003,C0125,78,1013.48,58.96,10.28
INV148562,2026-09-22,SKU004,C0050,35,692.3,38.66,6.37
INV148570,2026-09-22,SKU006,C0071,474,15203.56,2073.37,649.3
INV148596,2026-09-22,SKU006,C0145,340,11341.22,770.63,120.15
INV148602,2026-09-22,SKU010,C0043,13,15792.45,3689.34,377.61
INV148635,2026-09-22,SKU027,C0184,345,6398.42,1445.9,132.57
INV148667,2026-09-22,SKU010,C0118,27,33712.23,4005.68,1518.95
INV148702,2026-09-22,SKU022,C0007,92,6864.86,408.22,73.76
INV148729,2026-09-22,SKU028,C0196,141,12590.84,818.07,110.29
INV148755,2026-09-22,SKU026,C0045,255,4012.78,451.2,220.79
INV148784,2026-09-22,SKU005,C0196,65,2249.6,140.83,23.71
INV148792,2026-09-22,SKU002,C0095,258,5608.12,677.96,362.14
INV148794,2026-09-22,SKU019,C0163,323,9141.88,569.72,93.84
INV148848,2026-09-22,SKU015,C0144,138,4816.96,604.63,218.44
INV148887,2026-09-22,SKU019,C0180,448,12306.17,1309.71,530.34
INV148893,2026-09-22,SKU016,C0102,248,13300.72,723.9,150.47
INV148928,2026-09-22,SKU008,C0090,15,29676.73,4033.88,1780.28
INV148957,2026-09-22,SKU021,C0186,39,2308.64,280.84,110.71
INV148986,2026-09-22,SKU004,C0065,80,1593.43,82.63,12.26
INV149013,2026-09-22,SKU006,C0157,466,15282.77,981.01,154.15
INV149124,2026-09-22,SKU003,C0042,85,1069.77,56.26,12.94
INV149188,2026-09-22,SKU007,C0093,330,14832.87,866.31,154.38
INV149197,2026-09-22,SKU004,C0149,147,2909.53,156.32,21.78
INV149246,2026-09-22,SKU005,C0017,145,4910.27,317.49,53.89
INV149282,2026-09-22,SKU026,C0168,650,10199.06,2915.92,191.55
INV149336,2026-09-22,SKU019,C0152,63,1737.61,231.71,107.36
INV149337,2026-09-22,SKU026,C0007,214,3340.57,226.68,25.04
INV149355,2026-09-22,SKU024,C0030,30,1466.1,163.79,77.94
INV149376,2026-09-22,SKU001,C0047,160,2238.87,278.65,115.25
INV149385,2026-09-22,SKU001,C0128,428,6116.47,725.5,226.88
INV149391,2026-09-22,SKU022,C0040,94,6830.8,358.05,71.87
INV149396,2026-09-22,SKU017,C0083,313,3026.27,201.6,24.63
INV149410,2026-09-22,SKU002,C0173,431,9584.96,598.04,69.93
INV149425,2026-09-22,SKU002,C0131,631,14002.1,904.63,108.99
INV149447,2026-09-22,SKU006,C0132,245,7637.29,416.05,95.41
INV149463,2026-09-22,SKU019,C0148,1654,46989.56,3065.52,465.92
INV149548,2026-09-22,SKU008,C0078,14,27341.43,7639.34,484.07
INV149579,2026-09-22,SKU024,C0031,34,1679.12,217.42,105.09
INV149593,2026-09-22,SKU009,C0096,9,32630.3,4026.12,1899.7
INV149667,2026-09-22,SKU027,C0039,106,1997.02,129.76,17.16
INV149669,2026-09-22,SKU013,C0194,57,2165.38,262.96,101.75
INV149685,2026-09-22,SKU013,C0190,99,3851.11,213.22,32.56
INV149691,2026-09-22,SKU025,C0094,76,917.21,124.74,52.61
INV149717,2026-09-22,SKU005,C0166,179,6385.54,424.97,61.76
INV149724,2026-09-22,SKU018,C0180,139,2095.43,280.68,110.07
INV149731,2026-09-22,SKU004,C0003,27,531.42,65.88,30.36
INV149759,2026-09-22,SKU016,C0188,346,18002.19,1115.58,187.47
INV149761,2026-09-22,SKU014,C0185,86,5239.29,545.91,326.6
INV149766,2026-09-22,SKU003,C0027,88,1159.79,65.36,9.78
INV149767,2026-09-22,SKU004,C0017,102,1957.55,118.06,18.33
INV149770,2026-09-22,SKU016,C0005,243,12748.74,696.99,96.93
INV148276,2026-09-23,SKU003,C0076,97,1277.16,75.24,11.56
INV148325,2026-09-23,SKU006,C0053,868,28351.06,7150.13,690.3
INV148350,2026-09-23,SKU030,C0121,37,5261.33,323.92,67.28
INV148367,2026-09-23,SKU012,C0027,431,9653.57,613.41,76.47
INV148405,2026-09-23,SKU024,C0182,105,5133.9,278.34,37.69
INV148411,2026-09-23,SKU025,C0018,151,1797.77,102.73,18.62
INV148428,2026-09-23,SKU006,C0196,722,22850.16,1415.36,215.37
INV148432,2026-09-23,SKU021,C0163,129,7778.51,512.39,95.03
INV148496,2026-09-23,SKU011,C0087,12,46314.87,4933.08,2159.96
INV148525,2026-09-23,SKU004,C0025,35,681.72,46.01,5.74
INV148593,2026-09-23,SKU016,C0020,210,10848.03,1208.65,501.75
INV148605,2026-09-23,SKU014,C0074,187,11254.99,670.58,142.24
INV148616,2026-09-23,SKU018,C0057,219,3390.48,202.72,30.67
INV148649,2026-09-23,SKU017,C0177,142,1367.5,139.81,64.38
INV148657,2026-09-23,SKU003,C0179,39,494.13,53.18,19.54
INV148673,2026-09-23,SKU004,C0191,55,1055.93,60.55,12.63
INV148685,2026-09-23,SKU023,C0166,756,20024.87,1240.38,247.74
INV148696,2026-09-23,SKU012,C0081,185,4128.53,505.55,217.19
INV148705,2026-09-23,SKU002,C0007,91,1995.18,133.77,15.45
INV148760,2026-09-23,SKU008,C0103,34,66436.05,17946.52,1584.03
INV148813,2026-09-23,SKU009,C0002,10,34555.53,4576.34,1268.4
INV148859,2026-09-23,SKU002,C0189,300,6618.79,394.73,71.89
INV148866,2026-09-23,SKU019,C0042,209,5610.17,357.54,64.57
INV148902,2026-09-23,SKU008,C0136,6,12040.72,1241.89,633.78
INV148989,2026-09-23,SKU017,C0066,1281,12603.93,821.53,148.82
INV148991,2026-09-23,SKU001,C0139,220,3117.41,185.82,30.71
INV149020,2026-09-23,SKU029,C0198,101,11524.12,691.26,143.07
INV149026,2026-09-23,SKU007,C0108,604,27099.14,1596.51,293.02
INV149045,2026-09-23,SKU021,C0183,68,3954.54,237.36,49.79
INV149111,2026-09-23,SKU023,C0032,162,4332.14,239.21,40.19
INV149152,2026-09-23,SKU015,C0017,609,20650.25,1151.17,178.72
INV149161,2026-09-23,SKU003,C0036,147,1866.76,399.31,28.13
INV149167,2026-09-23,SKU014,C0067,70,4306.8,251.26,30.75
INV149189,2026-09-23,SKU012,C0173,990,22308.51,1196.74,182.83
INV149201,2026-09-23,SKU001,C0071,154,2217.21,290.73,112.87
INV149223,2026-09-23,SKU001,C0093,168,2391.02,134.94,25.24
INV149229,2026-09-23,SKU022,C0009,340,24637.38,1617.54,178.35
INV149233,2026-09-23,SKU029,C0087,79,8971.3,1170.99,349.57
INV149288,2026-09-23,SKU025,C0065,488,5740.18,371.32,73.99
INV149345,2026-09-23,SKU026,C0132,246,3829.61,241.39,37.81
INV149375,2026-09-23,SKU004,C0086,54,1042.81,287.75,17.36
INV149380,2026-09-23,SKU006,C0103,1119,36107.97,8233.71,799.61
INV149382,2026-09-23,SKU029,C0041,55,6160.8,395.11,63.42
INV149388,2026-09-23,SKU008,C0151,11,21605.57,2360.26,1351.56
INV149392,2026-09-23,SKU028,C0062,24,2187.51,270.11,97.3
INV149417,2026-09-23,SKU004,C0115,27,505.49,27.76,5.51
INV149493,2026-09-23,SKU018,C0050,125,1932.64,112.02,15.3
INV149514,2026-09-23,SKU018,C0111,24,367.5,48.12,17.33
INV149530,2026-09-23,SKU029,C0149,222,24909.03,1550.81,303.79
INV149563,2026-09-23,SKU019,C0157,281,7782.53,442.63,75.52
INV149580,2026-09-23,SKU007,C0098,167,7580.03,476.93,78.33
INV149597,2026-09-23,SKU019,C0033,117,3210.77,199.78,22.75
INV149640,2026-09-23,SKU003,C0066,264,3442.24,214.36,40.91
INV149661,2026-09-23,SKU023,C0031,61,1646.48,177.49,83.57
INV149676,2026-09-23,SKU029,C0157,53,5857.08,371.16,61.27
INV149694,2026-09-23,SKU029,C0018,72,8091.74,456.74,75.93
INV149708,2026-09-23,SKU020,C0027,250,10564.17,545.55,101.19
INV149768,2026-09-23,SKU030,C0008,108,15393.55,944.94,173.94
INV149796,2026-09-23,SKU026,C0146,365,5674.03,300.37,59.79
INV148285,2026-09-24,SKU018,C0150,187,2847.58,670.32,46.16
INV148302,2026-09-24,SKU010,C0177,7,9027.04,1147.39,532.47
INV148422,2026-09-24,SKU007,C0043,346,15224.7,4042.31,294.42
INV148445,2026-09-24,SKU012,C0179,397,8695.52,916.31,319.08
INV148453,2026-09-24,SKU024,C0094,19,938.54,125.6,35.26
INV148464,2026-09-24,SKU024,C0116,92,4512.22,240.04,57.67
INV148466,2026-09-24,SKU027,C0009,252,4589.69,296.34,53.72
INV148503,2026-09-24,SKU001,C0100,96,1396.31,77.77,13.21
INV148507,2026-09-24,SKU029,C0120,32,3605.05,369.25,130.13
INV148624,2026-09-24,SKU006,C0102,569,18406.51,997.79,222.24
INV148645,2026-09-24,SKU006,C0192,1397,44545.51,10532.84,845.6
INV148650,2026-09-24,SKU007,C0030,115,5295.08,636.85,334.18
INV148719,2026-09-24,SKU026,C0084,274,4167.05,278.44,42.87
INV148727,2026-09-24,SKU026,C0191,330,5208.15,351.02,56.79
INV148733,2026-09-24,SKU010,C0137,7,8869.45,1007.6,341.88
INV148778,2026-09-24,SKU019,C0193,324,8822.1,943.99,514.16
INV148850,2026-09-24,SKU020,C0087,110,4381.92,520.55,187.29
INV148925,2026-09-24,SKU024,C0076,53,2603.91,164.67,20.34
INV148927,2026-09-24,SKU004,C0104,9,181.59,20.67,6.52
INV148963,2026-09-24,SKU020,C0016,112,4631.83,303.43,49.75
INV149000,2026-09-24,SKU014,C0147,290,18192.73,1251.07,162.42
INV149001,2026-09-24,SKU006,C0144,278,8919.91,914.09,347.48
INV149053,2026-09-24,SKU008,C0029,8,16285.6,1949.52,762.41
INV149160,2026-09-24,SKU026,C0145,512,8013.26,550.2,62.58
INV149183,2026-09-24,SKU027,C0099,84,1572.51,96.41,11.89
INV149243,2026-09-24,SKU007,C0027,284,13152.27,788.74,138.12
INV149252,2026-09-24,SKU017,C0137,440,4339.73,546.98,178.71
INV149258,2026-09-24,SKU020,C0183,138,5718.31,305.86,49.86
INV149271,2026-09-24,SKU004,C0021,55,1075.96,122.32,54.75
INV149279,2026-09-24,SKU007,C0188,255,11799.41,603.49,99.47
INV149292,2026-09-24,SKU029,C0159,72,8215.25,2284.67,154.12
INV149310,2026-09-24,SKU030,C0077,108,15239.13,905.01,171.26
INV149318,2026-09-24,SKU027,C0119,61,1117.75,123.95,56.4
INV149326,2026-09-24,SKU012,C0056,563,12748.72,682.46,151.34
INV149339,2026-09-24,SKU013,C0163,243,9457.29,486.82,107.14
INV149342,2026-09-24,SKU020,C0112,110,4592.48,481.69,164.33
INV149358,2026-09-24,SKU025,C0047,162,1939.2,216.49,105.12
INV149372,2026-09-24,SKU028,C0004,29,2614.08,307.41,117.88
INV149393,2026-09-24,SKU020,C0198,474,19625.85,1303.47,213.26
INV149406,2026-09-24,SKU004,C0179,57,1137.61,150.29,50.32
INV149415,2026-09-24,SKU003,C0039,29,379.71,20.34,4.21
INV149459,2026-09-24,SKU027,C0146,228,4189.03,268.96,42.18
INV149462,2026-09-24,SKU019,C0144,172,4738.8,567.77,280.28
INV149489,2026-09-24,SKU010,C0004,6,6939.48,915.08,283.05
INV149490,2026-09-24,SKU023,C0068,152,4065.61,1142.32,63.2
INV149500,2026-09-24,SKU015,C0160,153,5368.26,593.65,194.98
INV149553,2026-09-24,SKU012,C0005,489,10988.34,569.11,128.23
INV149656,2026-09-24,SKU002,C0097,87,1905.98,239.32,78.78
INV149660,2026-09-24,SKU025,C0174,271,3227.02,181.35,34.53
INV149663,2026-09-24,SKU012,C0076,539,11881.15,769.24,152.7
INV149671,2026-09-24,SKU029,C0051,83,9606.54,493.58,103.27
INV149679,2026-09-24,SKU002,C0034,289,6235.08,362.85,61.65
INV149693,2026-09-24,SKU020,C0145,223,9113.36,503.86,101.67
INV149726,2026-09-24,SKU006,C0009,612,19657.66,1271.95,169.92
INV149762,2026-09-24,SKU001,C0190,53,768.78,45.74,8.38
INV149781,2026-09-24,SKU029,C0065,245,27054.89,1418.25,324.79
INV149784,2026-09-24,SKU028,C0052,79,7014.22,460.88,53.78
INV149821,2026-09-24,SKU027,C0035,136,2486.65,156.37,24.04
INV149824,2026-09-24,SKU020,C0191,399,16217.06,879.63,208.11
INV148259,2026-09-25,SKU006,C0123,303,9881.84,563.8,69.78
INV148271,2026-09-25,SKU029,C0050,63,7037.97,472.3,55.51
INV148307,2026-09-25,SKU029,C0086,89,9981.22,2757.91,219.93
INV148308,2026-09-25,SKU029,C0122,151,16976.56,1138.52,187.76
INV148310,2026-09-25,SKU002,C0174,227,4921.59,310.93,60.02
INV148326,2026-09-25,SKU020,C0081,63,2649.57,362.97,153.14
INV148358,2026-09-25,SKU020,C0073,115,4822.3,275.85,58.38
INV148396,2026-09-25,SKU005,C0177,15,524.21,64.21,20.68
INV148416,2026-09-25,SKU020,C0155,438,17746.05,1209.77,125.32
INV148500,2026-09-25,SKU022,C0017,183,13578.81,830.22,138.54
INV148512,2026-09-25,SKU025,C0115,158,1890.27,98.77,14.8
INV148522,2026-09-25,SKU004,C0162,20,401.01,42.67,19.73
INV148573,2026-09-25,SKU006,C0182,386,12846.02,786.28,149.48
INV148585,2026-09-25,SKU030,C0074,39,5557.92,360.38,66.63
INV148598,2026-09-25,SKU016,C0041,111,5749.82,375.36,66.74
INV148623,2026-09-25,SKU008,C0081,5,10383.15,1079.44,428.52
INV148634,2026-09-25,SKU009,C0021,15,54548.8,7441.61,3276.74
INV148751,2026-09-25,SKU003,C0165,24,306.47,20.72,3.38
INV148780,2026-09-25,SKU007,C0013,202,9048.07,1229.46,567.15
INV148804,2026-09-25,SKU003,C0046,38,502.81,68.19,23.46
INV148809,2026-09-25,SKU002,C0147,438,9744.11,660.08,73.66
INV148846,2026-09-25,SKU022,C0119,85,6254.46,850.65,340.86
INV148863,2026-09-25,SKU003,C0071,48,608.85,73.62,26.06
INV148865,2026-09-25,SKU001,C0051,290,4025.91,228.22,34.43
INV148909,2026-09-25,SKU017,C0102,519,5193.18,297.0,65.77
INV148918,2026-09-25,SKU019,C0151,199,5429.22,671.33,320.81
INV148921,2026-09-25,SKU020,C0084,188,7868.09,487.92,64.64
INV148949,2026-09-25,SKU020,C0124,178,7328.5,458.2,91.26
INV149021,2026-09-25,SKU004,C0159,50,968.98,258.74,21.01
INV149067,2026-09-25,SKU021,C0179,75,4438.84,541.86,237.93
INV149104,2026-09-25,SKU007,C0125,248,10973.85,683.15,102.69
INV149116,2026-09-25,SKU014,C0114,109,6785.59,419.39,87.61
INV149123,2026-09-25,SKU007,C0002,125,5705.16,625.94,276.63
INV149139,2026-09-25,SKU012,C0198,678,15238.43,1049.32,140.47
INV149186,2026-09-25,SKU008,C0064,19,36697.24,2092.16,375.58
INV149239,2026-09-25,SKU005,C0132,28,979.17,67.22,11.26
INV149325,2026-09-25,SKU003,C0106,44,583.41,34.99,7.14
INV149369,2026-09-25,SKU018,C0173,405,6388.28,428.63,47.04
INV149427,2026-09-25,SKU021,C0111,52,3104.5,342.7,130.9
INV149455,2026-09-25,SKU002,C0006,507,11155.52,636.26,108.14
INV149476,2026-09-25,SKU012,C0163,358,8108.91,545.43,93.8
INV149495,2026-09-25,SKU025,C0164,256,3077.88,171.68,23.98
INV149501,2026-09-25,SKU012,C0086,433,9775.6,2395.24,189.96
INV149573,2026-09-25,SKU022,C0051,220,16673.62,1047.6,214.25
INV149578,2026-09-25,SKU018,C0175,76,1155.89,63.37,14.55
INV149598,2026-09-25,SKU027,C0048,92,1691.14,110.06,16.8
INV149618,2026-09-25,SKU016,C0155,482,25774.84,1570.51,325.34
INV149642,2026-09-25,SKU004,C0092,83,1601.69,106.28,14.51
INV149652,2026-09-25,SKU005,C0198,100,3505.5,184.1,24.79
INV149709,2026-09-25,SKU005,C0027,38,1300.88,75.5,9.87
INV149719,2026-09-25,SKU004,C0029,54,1052.48,107.48,40.46
INV149736,2026-09-25,SKU020,C0042,132,5442.36,362.94,55.42
INV149786,2026-09-25,SKU025,C0123,173,2051.6,127.01,16.14
INV148268,2026-09-26,SKU017,C0197,630,6098.29,330.99,56.8
INV148269,2026-09-26,SKU028,C0091,102,9472.53,615.42,103.32
INV148270,2026-09-26,SKU028,C0102,83,7308.5,410.66,61.28
INV148273,2026-09-26,SKU002,C0025,100,2166.87,130.83,25.6
INV148280,2026-09-26,SKU017,C0030,307,3012.32,409.41,129.52
INV148309,2026-09-26,SKU005,C0044,32,1146.08,135.45,42.9
INV148315,2026-09-26,SKU021,C0040,41,2382.58,135.27,22.65
INV148316,2026-09-26,SKU019,C0164,381,10491.19,701.98,91.39
INV148401,2026-09-26,SKU018,C0131,559,8714.86,458.07,71.14
INV148439,2026-09-26,SKU002,C0171,215,4615.88,501.63,293.94
INV148462,2026-09-26,SKU029,C0108,197,22378.32,1389.57,163.83
INV148549,2026-09-26,SKU007,C0039,116,5274.24,285.54,49.32
INV148554,2026-09-26,SKU027,C0157,98,1789.63,93.71,16.56
INV148594,2026-09-26,SKU001,C0107,182,2547.06,173.9,22.83
INV148597,2026-09-26,SKU013,C0001,74,2855.39,336.24,163.07
INV148613,2026-09-26,SKU008,C0120,9,17786.29,2068.96,639.0
INV148620,2026-09-26,SKU024,C0165,31,1515.53,103.94,11.97
INV148722,2026-09-26,SKU021,C0054,30,1804.22,206.45,89.58
INV148765,2026-09-26,SKU018,C0064,275,4234.62,276.06,46.0
INV148843,2026-09-26,SKU006,C0046,174,5694.78,666.36,283.95
INV148890,2026-09-26,SKU027,C0068,148,2731.11,701.18,50.4
INV148958,2026-09-26,SKU027,C0073,155,2860.79,193.91,32.26
INV149022,2026-09-26,SKU015,C0086,225,7805.86,1961.92,117.46
INV149024,2026-09-26,SKU017,C0067,232,2288.3,140.13,20.54
INV149057,2026-09-26,SKU014,C0086,280,17267.17,4023.37,418.66
INV149073,2026-09-26,SKU013,C0018,186,7164.44,476.93,73.3
INV149081,2026-09-26,SKU006,C0152,123,3960.06,537.75,190.21
INV149094,2026-09-26,SKU025,C0161,497,6021.11,626.88,332.47
INV149106,2026-09-26,SKU007,C0006,556,25704.64,1768.74,192.98
INV149125,2026-09-26,SKU007,C0182,255,11402.4,716.14,91.02
INV149150,2026-09-26,SKU019,C0175,281,7824.17,527.02,80.85
INV149184,2026-09-26,SKU020,C0184,212,8597.91,2133.13,177.89
INV149244,2026-09-26,SKU009,C0095,22,79456.45,8873.71,4444.72
INV149254,2026-09-26,SKU016,C0016,142,7546.44,406.31,96.25
INV149266,2026-09-26,SKU024,C0008,113,5465.94,372.75,48.99
INV149272,2026-09-26,SKU028,C0148,207,18396.54,1191.13,218.05
INV149276,2026-09-26,SKU029,C0076,87,9545.29,602.56,114.55
INV149285,2026-09-26,SKU024,C0028,125,6089.45,1432.58,114.93
INV149306,2026-09-26,SKU005,C0161,69,2352.09,254.89,99.53
INV149395,2026-09-26,SKU021,C0100,73,4284.19,249.33,35.12
INV149453,2026-09-26,SKU020,C0085,334,13974.11,782.64,163.62
INV149466,2026-09-26,SKU019,C0145,537,14512.0,806.12,176.12
INV149567,2026-09-26,SKU021,C0033,51,2979.49,200.59,23.98
INV149728,2026-09-26,SKU022,C0125,111,8211.55,554.8,65.3
INV149758,2026-09-26,SKU010,C0104,3,4008.8,450.11,249.21
INV149760,2026-09-26,SKU018,C0143,124,1826.57,189.17,117.39
INV149765,2026-09-26,SKU026,C0189,372,5815.17,347.86,48.42
INV149811,2026-09-26,SKU025,C0032,192,2222.23,138.8,22.13
INV148260,2026-09-27,SKU026,C0003,146,2266.04,256.6,96.71
INV148290,2026-09-27,SKU007,C0061,154,7101.94,733.9,307.89
INV148333,2026-09-27,SKU025,C0111,111,1306.31,134.99,79.67
INV148347,2026-09-27,SKU003,C0092,82,1072.57,61.45,9.75
INV148390,2026-09-27,SKU028,C0071,67,5971.48,738.67,255.86
INV148408,2026-09-27,SKU016,C0009,159,8185.74,548.35,101.06
INV148497,2026-09-27,SKU014,C0021,135,8146.36,849.18,295.26
INV148530,2026-09-27,SKU020,C0180,211,8726.6,1166.04,368.59
INV148536,2026-09-27,SKU016,C0093,626,32615.3,2061.54,284.61
INV148540,2026-09-27,SKU004,C0045,29,566.84,71.09,33.85
INV148569,2026-09-27,SKU017,C0133,427,4291.6,219.15,46.77
INV148583,2026-09-27,SKU024,C0145,121,5974.53,393.85,65.38
INV148621,2026-09-27,SKU015,C0116,219,7772.81,438.65,63.85
INV148641,2026-09-27,SKU015,C0073,179,6122.21,312.81,70.17
INV148720,2026-09-27,SKU024,C0108,139,6865.47,350.75,63.14
INV148743,2026-09-27,SKU028,C0041,63,5577.78,366.52,58.06
INV148747,2026-09-27,SKU009,C0127,7,25379.96,2965.93,1365.74
INV148756,2026-09-27,SKU015,C0009,171,5882.8,340.56,53.81
INV148771,2026-09-27,SKU024,C0177,27,1329.77,175.46,76.91
INV148791,2026-09-27,SKU010,C0117,26,31838.07,7577.32,700.0
INV148810,2026-09-27,SKU020,C0174,351,14544.43,796.02,106.65
INV148853,2026-09-27,SKU003,C0166,101,1325.84,85.92,13.98
INV148916,2026-09-27,SKU003,C0103,181,2308.68,579.19,52.98
INV148954,2026-09-27,SKU030,C0115,54,7417.36,511.24,73.43
INV148965,2026-09-27,SKU025,C0038,112,1375.42,176.71,85.82
INV148970,2026-09-27,SKU016,C0099,321,17024.02,1068.27,130.15
INV148997,2026-09-27,SKU013,C0012,130,5044.59,584.78,292.53
INV148999,2026-09-27,SKU030,C0159,59,8438.62,2252.23,208.98
INV149076,2026-09-27,SKU018,C0048,52,781.31,48.92,5.94
INV149102,2026-09-27,SKU003,C0167,44,558.61,29.57,6.38
INV149145,2026-09-27,SKU025,C0042,211,2519.8,150.84,18.5
INV149182,2026-09-27,SKU030,C0058,100,13846.69,782.51,108.33
INV149212,2026-09-27,SKU010,C0134,70,85923.59,22511.78,1232.17
INV149220,2026-09-27,SKU023,C0131,902,23901.52,1550.4,237.81
INV149304,2026-09-27,SKU024,C0035,147,7229.95,395.78,68.0
INV149353,2026-09-27,SKU005,C0014,39,1404.79,73.13,12.59
INV149389,2026-09-27,SKU017,C0164,274,2647.81,155.94,28.13
INV149435,2026-09-27,SKU028,C0048,47,4139.01,238.44,48.01
INV149464,2026-09-27,SKU026,C0152,100,1533.46,178.34,99.31
INV149471,2026-09-27,SKU023,C0060,346,9258.78,2145.83,183.04
INV149479,2026-09-27,SKU015,C0132,154,5286.75,283.52,39.1
INV149492,2026-09-27,SKU003,C0072,27,356.42,42.74,18.49
INV149529,2026-09-27,SKU011,C0192,47,191122.25,52392.18,3595.67
INV149532,2026-09-27,SKU003,C0013,38,480.13,57.68,19.64
INV149602,2026-09-27,SKU021,C0096,48,2817.04,334.64,115.4
INV149615,2026-09-27,SKU015,C0067,171,6015.38,412.69,54.34
INV149700,2026-09-27,SKU020,C0108,306,12796.87,758.3,109.58
INV149706,2026-09-27,SKU005,C0135,44,1508.82,197.82,96.04
INV149730,2026-09-27,SKU021,C0073,30,1782.68,117.82,16.07
INV149754,2026-09-27,SKU002,C0129,125,2748.26,159.77,35.54
INV149772,2026-09-27,SKU026,C0119,139,2137.04,286.06,112.54
INV149793,2026-09-27,SKU029,C0156,86,9518.95,565.09,78.13
INV148287,2026-09-28,SKU020,C0096,161,6458.24,778.69,303.22
INV148292,2026-09-28,SKU005,C0040,37,1299.29,84.78,9.21
INV148294,2026-09-28,SKU004,C0011,43,842.39,115.85,44.63
INV148298,2026-09-28,SKU019,C0072,177,4815.6,643.56,226.28
INV148303,2026-09-28,SKU009,C0166,56,204392.28,12964.82,2436.71
INV148305,2026-09-28,SKU023,C0028,436,11679.23,2613.94,293.33
INV148442,2026-09-28,SKU024,C0158,85,4213.84,224.85,32.64
INV148454,2026-09-28,SKU016,C0190,68,3577.27,243.06,35.55
INV148487,2026-09-28,SKU007,C0175,361,15882.36,1043.81,113.29
INV148493,2026-09-28,SKU015,C0051,239,8396.01,462.16,97.98
INV148592,2026-09-28,SKU016,C0034,299,15439.52,856.44,128.13
INV148627,2026-09-28,SKU007,C0153,329,14423.05,1822.46,825.33
INV148643,2026-09-28,SKU025,C0182,164,1924.61,117.26,22.96
INV148652,2026-09-28,SKU016,C0196,311,15880.3,936.57,152.66
INV148659,2026-09-28,SKU026,C0123,229,3611.78,248.95,30.02
INV148668,2026-09-28,SKU016,C0004,72,3748.5,467.55,232.71
INV148675,2026-09-28,SKU027,C0026,111,2024.27,124.26,23.75
INV148713,2026-09-28,SKU003,C0181,102,1304.78,77.0,14.19
